STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       3379;20061101;20061130;   10;  5.52;   6.65;   10.76;    2.86;    2.20;  19.7;  23.2;  -2.0;  99.90;-999;-999;    9.0;eor
       3379;20061201;20061231;   10;  4.83;   3.33;    7.16;    0.18;    1.90;  17.0;  16.8;  -5.8; 110.30;-999;-999;   13.9;eor
       3379;20070101;20070131;   10;  6.30;   5.12;    7.58;    2.25;    3.00;  15.5;  29.6;  -7.9;  51.50;-999;-999;    9.7;eor
       3379;20070201;20070228;   10;  5.46;   5.30;    9.43;    1.79;    2.18;  14.8;  19.4;  -2.5; 111.00;-999;-999;   12.4;eor
       3379;20070301;20070331;   10;  4.78;   6.66;   11.55;    2.44;    2.35;  16.8;  20.0;  -1.3; 176.20;-999;-999;    5.8;eor
       3379;20070401;20070430;   10;  2.40;  13.39;   20.18;    6.53;    2.07;  25.6;  13.6;   0.5; 329.80;-999;-999;   16.0;eor
       3379;20070501;20070531;   10;  4.81;  15.55;   20.97;   10.09;    2.45;  30.7;  19.4;   4.4; 239.50;-999;-999;   46.5;eor
       3379;20070601;20070630;   10;  5.02;  18.89;   24.35;   13.96;    2.17;  30.8;  25.7;   8.8; 243.30;-999;-999;   20.7;eor
       3379;20070701;20070731;   10;  4.51;  18.92;   24.67;   13.97;    2.32;  35.2;  23.5;   8.7; 246.30;-999;-999;   43.1;eor
       3379;20070801;20070831;   10;  5.04;  17.77;   22.96;   13.24;    1.90;  31.1;  14.2;   8.3; 196.50;-999;-999;   37.0;eor
       3379;20070901;20070930;   10;  5.25;  12.91;   17.85;    9.00;    2.03;  25.3;  14.7;   5.4; 144.20;-999;-999;   22.1;eor
       3379;20071001;20071031;   10;  5.31;   8.89;   13.21;    5.12;    1.81;  24.3;  14.4;  -0.2; 133.50;-999;-999;    6.3;eor
       3379;20071101;20071130;   10;  6.29;   2.57;    5.29;    0.00;    2.40;  12.0;  24.5;  -6.8;  58.50;-999;-999;   20.2;eor
       3379;20071201;20071231;   10;  5.97;   0.76;    3.26;   -1.68;    2.06;  13.7;  24.9;  -8.9;  55.80;-999;-999;    6.8;eor
       3379;20080101;20080131;   10;  5.50;   3.71;    7.31;    0.24;    2.23;  12.9;  18.0;  -5.8; 103.40;-999;-999;    8.5;eor
       3379;20080201;20080229;   10;  3.78;   4.24;    9.01;   -0.02;    2.03;  21.0;  20.6;  -7.1; 183.80;-999;-999;    6.2;eor
       3379;20080301;20080331;   10;  5.85;   5.08;    8.89;    1.35;    2.87;  21.7;  28.9;  -5.6; 125.30;-999;-999;   11.5;eor
       3379;20080401;20080430;   10;  6.14;   8.83;   13.52;    4.82;    2.13;  22.6;  22.6;  -1.7; 141.40;-999;-999;   45.4;eor
       3379;20080501;20080531;   10;  4.45;  15.37;   21.05;    9.72;    2.13;  31.2;  20.4;   5.1; 258.90;-999;-999;   16.2;eor
       3379;20080601;20080630;   10;  5.14;  18.23;   23.51;   13.59;    1.97;  32.6;  18.0;   7.0; 211.40;-999;-999;   43.3;eor
       3379;20080701;20080731;   10;  4.97;  18.78;   24.21;   14.16;    2.10;  32.3;  19.8;   9.9; 239.10;-999;-999;   20.7;eor
       3379;20080801;20080831;   10;  4.76;  18.66;   24.47;   13.68;    2.00;  33.0;  16.7;   8.1; 227.10;-999;-999;   15.3;eor
       3379;20080901;20080930;   10;  5.76;  12.88;   17.33;    8.96;    1.87;  28.8;  18.4;   2.5; 122.30;-999;-999;    7.1;eor
       3379;20081001;20081031;   10;  5.45;  10.14;   14.81;    6.25;    1.84;  22.7;  19.3;   0.0; 125.80;-999;-999;   17.5;eor
       3379;20081101;20081130;   10;  5.78;   5.01;    8.47;    1.84;    2.07;  19.2;  23.1;  -4.3;  92.90;-999;-999;   21.1;eor
       3379;20081201;20081231;   10;  6.00;   1.10;    3.63;   -1.03;    2.16;   9.4;  16.7;  -7.9;  77.40;-999;-999;    5.5;eor
       3379;20090101;20090131;   10;  5.33;  -2.30;    0.98;   -4.97;    1.84;   8.0;  22.9; -12.3;  94.80;-999;-999;   10.0;eor
       3379;20090201;20090228;   10;  6.21;  -0.22;    2.83;   -2.86;    2.21;  11.8;  25.9; -10.8;  68.20;-999;-999;    9.8;eor
       3379;20090301;20090331;   10;  6.74;   4.08;    7.61;    1.11;    2.39;  13.8;  21.7;  -3.5;  67.90;-999;-999;   12.4;eor
       3379;20090401;20090430;   10;  3.76;  12.97;   19.31;    6.83;    2.13;  23.8;  17.2;   1.8; 240.80;-999;-999;    6.8;eor
       3379;20090501;20090531;   10;  5.05;  15.35;   20.78;   10.13;    2.10;  30.5;  24.5;   3.0; 219.40;-999;-999;   19.1;eor
       3379;20090601;20090630;   10;  5.61;  16.20;   21.05;   12.08;    2.00;  29.3;  20.3;   8.4; 172.80;-999;-999;   47.0;eor
       3379;20090701;20090731;   10;  4.40;  19.17;   24.78;   14.27;    2.23;  35.2;  21.3;   9.5; 220.70;-999;-999;   37.7;eor
       3379;20090801;20090831;   10;  3.45;  20.06;   25.97;   14.66;    1.87;  32.4;  15.7;   8.5; 262.20;-999;-999;   14.2;eor
       3379;20090901;20090930;   10;  4.10;  15.73;   21.23;   11.41;    1.77;  31.7;  16.1;   7.7; 186.20;-999;-999;   14.0;eor
       3379;20091001;20091031;   10;  5.56;   9.21;   13.37;    5.65;    2.06;  27.2;  18.5;  -1.4; 106.00;-999;-999;   10.7;eor
       3379;20091101;20091130;   10;  5.11;   7.63;   11.85;    3.69;    2.07;  20.0;  21.5;  -0.9;  99.90;-999;-999;   19.2;eor
       3379;20091201;20091231;   10;  6.45;   1.04;    4.04;   -1.84;    2.29;  12.6;  17.2; -15.8;  58.80;-999;-999;   15.9;eor
       3379;20100101;20100131;   10;  7.15;  -2.45;   -0.41;   -4.35;    2.06;   6.7;  17.3;  -9.6;  36.30;-999;-999;    4.3;eor
       3379;20100201;20100228;   10;  6.63;   0.54;    3.78;   -2.07;    2.29;  13.9;  21.3;  -9.6;  70.40;-999;-999;    8.0;eor
       3379;20100301;20100331;   10;  5.41;   5.06;    9.54;    1.15;    2.68;  24.0;  22.3; -10.9; 168.50;-999;-999;    8.6;eor
       3379;20100401;20100430;   10;  4.10;   9.81;   15.39;    4.43;    2.13;  26.6;  16.5;   0.3; 224.90;-999;-999;   14.5;eor
       3379;20100501;20100531;   10;  6.60;  11.80;   15.90;    8.43;    2.32;  26.9;  17.8;   4.4; 110.00;-999;-999;   17.5;eor
       3379;20100601;20100630;   10;  5.11;  17.10;   21.86;   12.57;    2.13;  33.5;  17.8;   7.6; 195.20;-999;-999;   49.7;eor
       3379;20100701;20100731;   10;  4.11;  20.71;   26.38;   15.14;    2.16;  33.7;  20.3;   9.9; 276.00;-999;-999;   38.2;eor
       3379;20100801;20100831;   10;  5.74;  17.57;   22.44;   13.43;    2.35;  31.2;  21.0;   8.0; 159.60;-999;-999;   49.2;eor
       3379;20100901;20100930;   10;  5.03;  12.92;   18.05;    8.54;    2.07;  25.0;  16.7;   5.4; 163.60;-999;-999;   19.8;eor
       3379;20101001;20101031;    9;  4.87;   8.49;   12.77;    4.62;    2.06;  22.2;  13.2;  -1.8; 117.10;-999;-999;   12.3;eor
       3379;20101101;20101130;    9;  5.46;   5.62;    8.34;    2.73;    2.47;  18.8;  24.2;  -8.5;  73.80;-999;-999;    8.2;eor
       3379;20101201;20101231;    3;  -999;  -1.20;    1.50;   -3.70;    2.19;  15.4;  21.1;  -8.6;  37.80;-999;-999;   27.0;eor
       3379;20110101;20110131;    3;  -999;   1.02;    3.84;   -1.49;    2.19;  14.5;  19.8; -10.5;  45.80;-999;-999;   10.4;eor
       3379;20110201;20110228;    3;  5.31;   2.05;    5.77;   -1.22;    2.14;  16.6;  16.5;  -8.7; 100.60;-999;-999;    4.3;eor
       3379;20110301;20110331;    3;  2.94;   6.44;   11.64;    1.67;    2.35;  18.9;  17.5;  -5.3; 198.90;-999;-999;   43.7;eor
       3379;20110401;20110430;    3;  2.45;  12.50;   18.93;    6.03;    2.27;  25.2;  20.7;   0.5; 270.60;-999;-999;   15.8;eor
       3379;20110501;20110531;    3;  -999;  15.13;   21.78;    8.79;    2.13;  28.4;  16.7;   0.6; 282.10;-999;-999;   33.7;eor
       3379;20110601;20110630;    3;  5.34;  17.17;   22.33;   12.68;    2.23;  30.2;  21.6;   9.6; 166.40;-999;-999;   91.5;eor
       3379;20110701;20110731;    3;  5.31;  17.08;   22.50;   12.69;    2.23;  29.3;  20.0;   9.2; 189.00;-999;-999;   45.5;eor
       3379;20110801;20110831;    3;  -999;  20.03;   26.27;   14.70;    2.10;  35.8;  20.6;   9.7; 265.00;-999;-999;   13.8;eor
       3379;20110901;20110930;    3;  3.19;  16.31;   22.01;   11.42;    2.10;  30.2;  19.4;   7.1; 218.40;-999;-999;   24.9;eor
       3379;20111001;20111031;    3;  4.03;   9.34;   14.55;    4.89;    2.10;  23.7;  20.7;  -2.5; 179.40;-999;-999;   13.6;eor
       3379;20111101;20111130;    3;  4.80;   4.10;    8.35;    1.08;    1.73;  17.4;   9.4;  -2.8; 119.40;-999;-999;    1.0;eor
       3379;20111201;20111231;    3;  -999;   4.01;    7.05;    1.33;    2.74;  16.6;  27.8;  -3.1;  49.70;-999;-999;   15.8;eor
       3379;20120101;20120131;    3;  5.32;   1.87;    4.68;   -0.54;    2.90;  12.0;  27.9;  -7.4;  69.60;-999;-999;   16.5;eor
       3379;20120201;20120229;    3;  -999;  -3.17;   -0.02;   -6.12;    2.34;  13.4;  19.7; -16.6;  98.10;-999;-999;    4.1;eor
       3379;20120301;20120331;    3;  3.72;   7.72;   12.90;    2.83;    2.10;  21.8;  17.0;  -2.1; 195.30;-999;-999;    6.0;eor
       3379;20120401;20120430;    3;  4.26;   9.96;   14.66;    5.16;    2.20;  32.2;  14.8;  -1.9; 160.80;-999;-999;   13.3;eor
       3379;20120501;20120531;    3;  3.52;  15.43;   21.30;    9.90;    2.13;  31.2;  15.5;   2.0; 252.40;-999;-999;   18.7;eor
       3379;20120601;20120630;    3;  4.32;  18.22;   23.79;   13.15;    2.17;  32.5;  19.9;   8.1; 220.80;-999;-999;   46.3;eor
       3379;20120701;20120731;    3;  4.43;  19.27;   24.27;   14.73;    2.29;  33.8;  17.3;   8.6; 199.10;-999;-999;   18.5;eor
       3379;20120801;20120831;    3;  3.04;  20.02;   26.09;   14.35;    2.00;  34.7;  23.8;  10.3; 270.20;-999;-999;   30.2;eor
       3379;20120901;20120930;    3;  -999;  14.86;   19.97;   10.21;    2.07;  27.9;  16.4;   4.9; 166.20;-999;-999;   10.6;eor
       3379;20121001;20121031;    3;  5.50;   9.52;   13.83;    5.99;    2.03;  24.0;  16.8;  -1.9; 125.20;-999;-999;   19.1;eor
       3379;20121101;20121130;    3;  6.53;   5.72;    9.17;    2.85;    1.97;  18.9;  16.9;  -2.6;  81.10;-999;-999;   22.9;eor
       3379;20121201;20121231;    3;  6.54;   2.40;    5.15;   -0.48;    2.48;  16.3;  20.1; -12.2;  67.50;-999;-999;   16.3;eor
       3379;20130101;20130131;    9;  7.39;   0.84;    2.91;   -1.32;    2.35;  15.0;  22.5;  -6.7;  30.50;-999;-999;   14.8;eor
       3379;20130201;20130228;    3;  7.44;  -1.19;    1.22;   -3.57;    2.25;   8.1;  19.8;  -9.2;  40.90;-999;-999;   25.0;eor
       3379;20130301;20130331;    3;  -999;   2.33;    6.21;   -0.98;    2.23;  16.7;  17.3;  -5.6; 109.40;-999;-999;    8.7;eor
       3379;20130401;20130430;    3;  6.09;   9.74;   14.08;    5.69;    2.23;  25.1;  18.4;  -1.9; 111.70;-999;-999;   10.2;eor
       3379;20130501;20130531;    3;  6.34;  12.08;   16.52;    8.23;    2.39;  25.3;  17.5;   3.9; 112.63;-999;-999;   35.1;eor
       3379;20130601;20130630;    3;  4.88;  16.47;   21.47;   11.63;    2.20;  35.2;  16.8;   5.8; 199.03;-999;-999;   56.7;eor
       3379;20130701;20130731;    3;  2.95;  21.55;   27.77;   15.27;    2.19;  36.9;  18.1;  11.2; 329.97;-999;-999;   14.8;eor
       3379;20130801;20130831;    3;  3.96;  19.32;   25.19;   13.83;    2.00;  35.2;  19.9;   9.7; 253.35;-999;-999;   26.4;eor
       3379;20130901;20130930;    3;  5.77;  14.34;   18.60;   10.41;    2.13;  28.1;  17.5;   6.0; 128.58;-999;-999;   16.8;eor
       3379;20131001;20131031;    3;  5.62;  10.95;   15.62;    6.93;    2.03;  24.1;  15.6;   1.4; 109.82;-999;-999;   31.9;eor
       3379;20131101;20131130;    3;  6.76;   4.66;    7.19;    2.44;    2.17;  19.3;  19.0;  -6.1;  47.15;-999;-999;   10.4;eor
       3379;20131201;20131231;    3;  4.55;   2.92;    7.18;   -0.55;-999;  16.7;  21.6;  -5.0; 127.23;-999;-999;    2.8;eor
       3379;20140101;20140131;    3;  6.72;   3.29;    6.41;    0.32;    1.97;  16.5;  18.3;  -5.7;  64.15;-999;-999;   15.9;eor
       3379;20140201;20140228;    3;  5.00;   4.86;    9.28;    1.25;    2.21;  19.4;  21.0;  -3.2; 118.37;-999;-999;    4.3;eor
       3379;20140301;20140331;    3;  3.28;   7.92;   13.84;    2.44;    2.16;  22.0;  18.9;  -1.1; 210.03;-999;-999;   10.2;eor
       3379;20140401;20140430;    3;  5.05;  11.34;   16.51;    6.69;    2.17;  22.3;  20.0;  -0.8; 154.92;-999;-999;    8.1;eor
       3379;20140501;20140531;    3;  -999;  13.14;   18.26;    8.52;    2.26;  30.8;  21.7;   1.9; 164.08;-999;-999;   11.9;eor
       3379;20140601;20140630;    3;  3.87;  18.38;   24.50;   12.19;    2.03;  33.9;  14.1;   7.8; 279.97;-999;-999;   16.5;eor
       3379;20140701;20140731;    3;  5.06;  19.31;   24.33;   14.61;    2.13;  33.6;  18.2;   9.5; 194.78;-999;-999;   35.3;eor
       3379;20140801;20140831;    3;  5.62;  17.23;   21.99;   12.84;    2.13;  30.7;  15.8;   9.2; 161.72;-999;-999;   34.3;eor
       3379;20140901;20140930;    3;  5.56;  14.96;   19.82;   11.01;    1.70;  26.9;  12.9;   4.0; 112.25;-999;-999;   20.4;eor
       3379;20141001;20141031;    3;  5.51;  12.16;   16.64;    8.27;    1.97;  27.0;  24.5;   1.1; 100.25;-999;-999;   31.5;eor
       3379;20141101;20141130;    3;  6.50;   6.43;    9.60;    3.76;    1.87;  22.9;  12.5;   0.4;  60.40;-999;-999;   16.1;eor
       3379;20141201;20141231;    3;  6.85;   3.70;    5.85;    1.27;    2.06;  14.2;  19.4; -11.6;  43.75;-999;-999;   12.7;eor
       3379;20150101;20150131;    3;  6.72;   2.42;    5.55;   -0.16;-999;  16.3;  -999;  -5.8;  60.57;-999;-999;   19.7;eor
       3379;20150201;20150228;    3;  5.86;  -0.20;    3.21;   -3.08;-999;  13.8;  10.0;  -9.1;  93.20;-999;-999;    4.1;eor
       3379;20150301;20150331;    3;  4.92;   6.08;   11.04;    1.49;    2.52;  17.9;  33.3;  -2.0; 153.70;-999;-999;   14.9;eor
       3379;20150401;20150430;    3;  4.07;  10.21;   15.74;    4.82;    2.37;  23.9;  21.4;  -1.5; 235.83;-999;-999;   15.8;eor
       3379;20150501;20150531;    3;  6.12;  14.20;   18.76;    9.81;    2.03;  28.5;  14.3;   5.7; 152.25;-999;-999;   33.5;eor
       3379;20150601;20150630;    3;  5.02;  18.12;   23.14;   13.44;    2.13;  30.9;  17.0;   9.0; 217.29;-999;-999;   28.0;eor
       3379;20150701;20150731;    3;  3.69;  22.55;   28.57;   16.48;    2.23;  36.9;  17.2;  10.3; 298.73;-999;-999;    7.3;eor
       3379;20150801;20150831;    3;  3.14;  21.85;   28.57;   15.84;    2.06;  36.5;  16.8;  10.8; 281.03;-999;-999;   18.4;eor
       3379;20150901;20150930;    3;  5.47;  14.24;   19.23;   10.00;    2.10;  31.8;  18.0;   5.9; 138.42;-999;-999;   14.8;eor
       3379;20151001;20151031;    3;  5.98;   9.02;   12.76;    5.64;    1.97;  23.3;  15.1;   0.7;  88.32;-999;-999;   25.9;eor
       3379;20151101;20151130;    3;  5.13;   8.35;   12.48;    4.23;    2.50;  19.6;  23.5;  -3.6; 118.23;-999;-999;   56.9;eor
       3379;20151201;20151231;    3;  3.65;   5.84;   10.47;    1.67;    1.87;  14.8;  20.0;  -3.7; 142.50;-999;-999;    9.9;eor
       3379;20160101;20160131;    3;  6.30;   2.74;    5.61;   -0.31;    2.32;  15.4;  20.1;  -8.1;  64.93;-999;-999;   20.7;eor
       3379;20160201;20160229;    3;  -999;   4.93;    8.52;    1.75;    2.72;  18.1;  24.1;  -2.6;  60.30;-999;-999;   24.2;eor
       3379;20160301;20160331;    3;  5.55;   4.95;    9.24;    1.55;    2.26;  23.7;  16.9;  -2.7; 120.98;-999;-999;   14.5;eor
       3379;20160401;20160430;    3;  5.17;   9.56;   14.59;    5.05;    2.10;  23.7;  19.2;   0.0; 156.37;-999;-999;   20.3;eor
       3379;20160501;20160531;    3;  4.95;  13.45;   18.80;    8.58;    2.32;  28.7;  15.3;   3.0; 187.85;-999;-999;   30.4;eor
       3379;20160601;20160630;    3;  5.52;  17.54;   22.49;   13.36;    2.07;  31.9;  17.3;   9.8; 172.98;-999;-999;   11.2;eor
       3379;20160701;20160731;    3;  4.69;  20.22;   25.78;   15.11;    2.13;  33.2;  20.5;   9.6; 225.10;-999;-999;   27.4;eor
       3379;20160801;20160831;    3;  3.77;  19.07;   24.83;   14.00;    2.00;  31.8;  17.4;  10.0; 246.05;-999;-999;   20.4;eor
       3379;20160901;20160930;    3;  -999;  17.11;   22.95;   12.27;-999;  29.4;  11.7;   5.9; 220.22;-999;-999;   31.3;eor
       3379;20161001;20161031;    3;  5.84;   9.12;   13.11;    5.78;    1.97;  22.9;  13.0;   1.9;  94.73;-999;-999;    9.8;eor
       3379;20161101;20161130;    3;  5.82;   4.75;    8.24;    1.55;    2.03;  18.9;  14.9;  -5.9;  69.87;-999;-999;   13.3;eor
       3379;20161201;20161231;    3;  5.64;   1.47;    5.19;   -1.49;    1.94;  13.0;  17.0;  -6.2;  95.17;-999;-999;    1.3;eor
       3379;20170101;20170131;    3;  5.14;  -3.60;    0.11;   -6.85;    2.06;   8.7;  21.8; -14.8;  89.35;-999;-999;   10.1;eor
       3379;20170201;20170228;    3;  -999;   3.94;    8.20;    0.50;    2.25;  19.0;  22.6;  -4.2;  86.48;-999;-999;   14.9;eor
       3379;20170301;20170331;    3;  4.57;   8.55;   13.36;    4.04;    2.58;  23.9;  22.5;  -1.4; 163.59;-999;-999;    9.1;eor
       3379;20170401;20170430;    3;  5.40;   8.38;   12.99;    3.84;    2.30;  23.5;  17.5;  -1.3; 128.43;-999;-999;   18.3;eor
       3379;20170501;20170531;    3;  4.22;  15.05;   20.94;    9.31;    2.19;  31.2;  18.1;   2.1; 252.05;-999;-999;   27.2;eor
       3379;20170601;20170630;    3;  4.11;  20.31;   26.04;   14.69;    2.27;  33.5;  18.3;   7.2; 257.40;-999;-999;   15.7;eor
       3379;20170701;20170731;    3;  5.60;  20.03;   25.79;   15.02;    2.19;  33.0;  18.6;  11.4; 208.14;-999;-999;   29.3;eor
       3379;20170801;20170831;    3;  5.18;  20.19;   26.06;   14.62;    2.03;  35.8;  22.2;   9.2; 231.45;-999;-999;   34.5;eor
       3379;20170901;20170930;    3;  6.16;  13.15;   18.00;    9.26;    1.97;  22.3;  20.0;   5.4; 111.85;-999;-999;   13.0;eor
       3379;20171001;20171031;    3;  5.94;  11.57;   16.61;    7.40;    2.35;  25.2;  24.2;   0.3; 156.93;-999;-999;    9.2;eor
       3379;20171101;20171130;    3;  7.36;   5.19;    8.15;    2.48;    2.50;  17.7;  26.4;  -1.6;  46.73;-999;-999;   19.7;eor
       3379;20171201;20171231;    3;  6.86;   2.09;    4.89;   -0.27;    2.58;  13.5;  24.4;  -4.5;  60.55;-999;-999;    8.7;eor
       3379;20180101;20180131;    3;  7.25;   4.75;    8.23;    1.97;    2.58;  15.2;  26.6;  -2.5;  73.28;    3;   104.9;   23.4;eor
       3379;20180201;20180228;    3;  6.46;  -1.80;    0.52;   -3.84;    2.29;   7.9;  14.0; -13.4;  69.05;    3;    52.6;   15.4;eor
       3379;20180301;20180331;    3;  6.93;   4.00;    8.00;    0.30;    2.29;  17.0;  17.4; -11.3; 110.37;    3;    38.8;    7.0;eor
       3379;20180401;20180430;    3;  5.42;  14.66;   21.14;    8.30;    2.30;  27.8;  21.5;   1.9; 269.29;    3;     9.7;    2.5;eor
       3379;20180501;20180531;    3;  -999;  16.79;   22.70;   11.66;    2.16;  29.0;  16.2;   8.8; 256.05;    3;   141.2;   28.7;eor
       3379;20180601;20180630;    3;  4.99;  18.54;   23.99;   13.68;    2.07;  29.7;  15.0;   8.9; 251.82;    3;   132.6;   61.7;eor
       3379;20180701;20180731;    3;  4.10;  20.68;   26.52;   15.07;    2.10;  33.7;  18.0;  11.0; 313.67;    3;    91.8;   26.0;eor
       3379;20180801;20180831;    3;  4.55;  21.51;   27.58;   16.08;    2.03;  35.1;  19.3;   8.3; 286.40;    3;   101.1;   25.1;eor
       3379;20180901;20180930;    3;  4.70;  16.20;   22.21;   10.93;    2.00;  29.3;  21.0;   2.7; 234.00;    3;   118.0;   24.5;eor
       3379;20181001;20181031;    3;  4.67;  11.50;   17.35;    6.83;    2.10;  25.1;  19.7;   1.2; 173.33;    3;    45.6;   24.5;eor
       3379;20181101;20181130;    3;  6.23;   5.23;    8.74;    2.66;    1.97;  21.2;  12.2;  -1.8;  86.07;    3;    25.1;   14.8;eor
       3379;20181201;20181231;    3;  7.27;   3.62;    6.23;    1.10;    2.55;  14.3;  22.4;  -5.4;  42.35;    3;    83.7;   16.5;eor
